rt_loc,rt_corr_press,colour,location,corr_button,RT_measure_loop.thisRepN,RT_measure_loop.thisTrialN,RT_measure_loop.thisN,RT_measure_loop.thisIndex,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,thisRow.t,notes,RT_measure_start.started,RT_measure_start_text.started,RT_startscreen_press.started,RT_measure_start.stopped,RT_startscreen_press.keys,RT_startscreen_press.rt,RT_startscreen_press.duration,RT_measure_fixation.started,rt_measure_fixation.started,RT_measure_fixation.stopped,RT_measure_target.started,RT_target_fig.started,RT_measure_response.started,RT_measure_target.stopped,RT_measure_response.keys,RT_measure_response.corr,RT_measure_response.rt,RT_measure_response.duration,rt_list,rt_measure_fixation.stopped,RT_measure_end.started,RT_measure_endtext.started,RT_measure_endtext.stopped,RT_measure_end.stopped,StartScreen_training.started,StartScreen_ButtonPress_training.started,StartScreen_text_training.started,StartScreen_training.stopped,StartScreen_ButtonPress_training.keys,StartScreen_ButtonPress_training.rt,StartScreen_ButtonPress_training.duration,initial_iti_training.started,initial_iti_fig_training.started,initial_iti_training.stopped,CuePresentation_training.started,CueCircle_training.started,EarlyPressCue_training.started,CuePresentation_training.stopped,EarlyPressCue_training.keys,Fixation2000_training.started,Fixation2000_fig_training.started,EarlyPressFixation_training.started,Fixation2000_fig_training.stopped,EarlyPressFixation_training.stopped,Fixation2000_training.stopped,EarlyPressFixation_training.keys,EarlyPressFixation_training.rt,EarlyPressFixation_training.duration,TargetPresentation_training.started,full_target_time,TargetPresentation_fig_training.started,ButtonPressTarget_training.started,TargetPresentation_training.stopped,ButtonPressTarget_training.keys,ButtonPressTarget_training.corr,ButtonPressTarget_training.rt,ButtonPressTarget_training.duration,outcome_label_training,Blank_screen_training.started,Blank_screen_training.stopped,FeedbackCode_training.started,text_Feedback_training.started,text_treatCounter_training.started,FeedbackCode_training.stopped,ITI500_training.started,trial_ITI_training.started,trial_ITI_training.stopped,ITI500_training.stopped,TargetPresentation_fig_training.stopped,ButtonPressTarget_training.stopped,text_Feedback_training.stopped,text_treatCounter_training.stopped,CueCircle_training.stopped,EarlyPressCue_training.stopped,acc_ratio,EndScreen_training.started,EndScreenText_training.started,endTraining_startMain.started,EndScreen_training.stopped,endTraining_startMain.keys,endTraining_startMain.rt,endTraining_startMain.duration,WelcomeScreen.started,StartScreen_ButtonPress.started,textStartScreen.started,WelcomeScreen.stopped,StartScreen_ButtonPress.keys,StartScreen_ButtonPress.rt,StartScreen_ButtonPress.duration,initial_iti.started,first_ITI_fig.started,initial_iti.stopped,CuePresentation.started,CueCircle.started,EarlyPressCue.started,CuePresentation.stopped,EarlyPressCue.keys,Fixation2000.started,FixationScreen.started,EarlyPressFixation.started,FixationScreen.stopped,EarlyPressFixation.stopped,Fixation2000.stopped,EarlyPressFixation.keys,jitter,TargetPresentation.started,TargetPresentationScreen.started,ButtonPressTarget.started,TargetPresentation.stopped,ButtonPressTarget.keys,ButtonPressTarget.corr,ButtonPressTarget.rt,ButtonPressTarget.duration,outcome_label,Blank_screen.started,Blank_screen.stopped,FeedbackCode.started,text_Feedback.started,text_treatCounter.started,text_Feedback.stopped,text_treatCounter.stopped,FeedbackCode.stopped,ITI500.started,trial_ITI.started,trial_ITI.stopped,ITI500.stopped,Halfway_break.started,Halfway_break.stopped,Halfway_ButtonPress.keys,EarlyPressFixation.rt,EarlyPressFixation.duration,CueCircle.stopped,EarlyPressCue.stopped,TargetPresentationScreen.stopped,ButtonPressTarget.stopped,Halfway_break_text.started,Halfway_ButtonPress.started,Halfway_ButtonPress.rt,Halfway_ButtonPress.duration,EndScreen.started,EndScreenText.started,EndScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,blue,"(-0.45, 0)",left,,,,,,,,,20,5,125,0,927.4382271000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6048147230071809,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,927.4221499999985,927.4382271000068,927.4382271000068,927.6722301999689,None,927.6723784999922,927.6920839999802,927.6920839999802,929.7046990999952,929.7046990999952,929.6883735999581,None,2,929.6885229999898,929.7046990999952,929.7046990999952,930.0053273999947,left,1,0.29934720002347603,None,Correct,930.0059732999653,930.0061504999758,930.006156599964,930.5078262999887,930.5078262999887,932.5044783999911,932.5044783999911,932.491698400001,932.4917108999798,932.5044783999911,933.007699800015,932.9906926999683,932.9907050000038,932.9907398999785,None,,,927.6920839999802,927.6920839999802,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,21,0,126,2,933.007699800015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6048147230071809,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,932.9910545999883,933.007699800015,933.007699800015,933.2547405000078,None,933.2548824999831,933.271344800014,933.271344800014,935.5217532999814,935.5217532999814,935.5046142999781,None,2.25,935.5047530999873,935.5217532999814,935.5217532999814,935.838212099974,left,1,0.30559549998724833,None,Correct,935.8405309999944,935.8407211999875,935.8407280999818,936.3374044999946,936.3374044999946,938.3382386000012,938.3382386000012,938.3255701999879,938.3256154999835,938.3382386000012,938.8372267999803,938.8213439999963,938.8213602000033,938.8213879999821,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,21,1,127,1,938.8372267999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5848147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,938.8217628999846,938.8372267999803,938.8372267999803,939.0708837999846,None,939.0710136999842,939.0872638999717,939.0872638999717,941.3377015999868,941.3377015999868,941.3220222999807,None,2.25,941.3223368999898,941.3377015999868,941.3377015999868,941.6710973000154,right,1,0.3211904999916442,None,Correct,941.6718734999886,941.6721138000139,941.6721215000143,942.1873920999933,942.1873920999933,944.187039899989,944.187039899989,944.1711073999759,944.1711323999916,944.187039899989,944.686595999985,944.6702280999743,944.6702389999991,944.6702587999753,None,,,939.0872638999717,939.0872638999717,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,21,2,128,5,944.686595999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5648147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,944.6706049999921,944.686595999985,944.686595999985,944.9205004000105,None,944.920648099971,944.940128199989,944.940128199989,946.9531623999937,946.9531623999937,946.937096300011,None,2,946.9372316999943,946.9531623999937,946.9531623999937,947.2539717999753,right,1,0.29019139998126775,None,Correct,947.2547377999872,947.2549865999608,947.2549959999742,947.7529350999976,947.7529350999976,949.7537065999932,949.7537065999932,949.7429211999988,949.7429589999956,949.7537065999932,950.253700900008,950.2377054999815,950.2377325000125,950.2377882999717,None,,,944.940128199989,944.940128199989,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,21,3,129,0,950.253700900008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5448147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,950.2388975999784,950.253700900008,950.253700900008,950.4867607000051,None,950.4869237999665,950.5053068000125,950.5053068000125,952.2527564999764,952.2527564999764,952.2405000000144,None,1.75,952.2406984000118,952.2527564999764,952.2527564999764,952.5563534999965,left,1,0.2938566000084393,None,Correct,952.5570150999702,952.5571779999882,952.5571837999742,953.0689875999815,953.0689875999815,955.0689789999742,955.0689789999742,955.0562013000017,955.0562151999911,955.0689789999742,955.5727653999929,955.5530313999625,955.5530429999926,955.5530648999847,None,,,950.5053068000125,950.5053068000125,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,21,4,130,4,955.5727653999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5248147230071808,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,955.5533933999832,955.5727653999929,955.5727653999929,955.8193011999829,None,955.819443299959,955.8358448999934,955.8358448999934,957.8353258999996,957.8353258999996,957.819304500008,left,2,957.8221093000029,957.8353258999996,957.8353258999996,958.3530720999697,None,0,,,Early,958.3535035999957,958.3539657999645,958.3539889999665,958.855028299964,958.855028299964,960.8685264000087,960.8685264000087,960.8524577000062,960.8524759999709,960.8685264000087,961.3686007999931,961.3525354999583,961.3525536999805,961.3525797000038,None,0.286634000018239,None,,,958.3691706999671,958.3691706999671,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,21,5,131,3,961.3686007999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5048147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,961.3529199999757,961.3686007999931,961.3686007999931,961.6021557999775,None,961.6024025999941,961.6185083999881,961.6185083999881,963.622215099982,963.622215099982,963.6022813000018,None,2,963.6024848999805,963.622215099982,963.622215099982,963.9193705999642,right,1,0.2839398999931291,None,Correct,963.9200662999647,963.9202966999728,963.9203052999801,964.4348677999806,964.4348677999806,966.4380895000068,966.4380895000068,966.4185057000141,966.4185199000058,966.4380895000068,,966.934892499994,966.9349063999834,966.9349326000083,None,,,961.6185083999881,961.6185083999881,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,22,0,132,5,966.9554471999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48481472300718076,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,966.9352688000072,966.9554471999872,966.9554471999872,967.201569399971,None,967.2017106999992,967.2178810999612,967.2178810999612,969.4715442999732,969.4715442999732,969.4516418999992,None,2.25,969.4517956000054,969.4715442999732,969.4715442999732,969.7683499999694,right,1,0.28951040003448725,None,Correct,969.7699029999785,969.7700973000028,969.7701043999987,970.2873175999848,970.2873175999848,,,972.2555399999837,972.255562699982,972.2677266999963,972.767486799974,972.7512737999787,972.7512928000069,972.7513156000059,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,22,1,133,3,972.767486799974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46481472300718074,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,972.7516456999583,972.767486799974,972.767486799974,973.0018702999805,None,973.0021216999739,973.0180511999642,973.0180511999642,974.7671412999625,974.7671412999625,974.7508564000018,None,1.75,974.7510188999586,974.7671412999625,974.7671412999625,975.1512455999618,right,1,0.3709321999922395,None,Correct,975.1518642999581,975.1520664999844,975.1520754999947,975.6670417999849,975.6670417999849,,,977.6379268000019,977.6379456999712,977.6514348000055,,978.1504059999716,978.1504171999986,978.15043899999,None,,,973.0180511999642,973.0180511999642,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,22,2,134,4,978.1703695000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4448147230071807,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,978.1507563999621,978.1703695000033,978.1703695000033,978.4170029999805,None,978.4172956999973,978.4335712000029,978.4335712000029,980.1833445999655,980.1833445999655,980.1670983000076,None,1.75,980.1672503000009,980.1833445999655,980.1833445999655,980.4675198000041,left,1,0.2734731000382453,None,Correct,980.4682615000056,980.4684527000063,980.4684608000098,980.9867440999951,980.9867440999951,,,982.9698543999693,982.9698658999987,982.9833291000105,983.4866185999708,983.4670570999733,983.4670683000004,983.4670870999689,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,22,3,135,2,983.4866185999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4248147230071807,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,983.4673968999996,983.4866185999708,983.4866185999708,983.7349471999914,None,983.7351361999754,983.7496886000154,983.7496886000154,985.9995558999944,985.9995558999944,985.9868818999967,None,2.25,985.9870547999744,985.9995558999944,985.9995558999944,986.3331433999701,left,1,0.3286216999986209,None,Correct,986.333937599964,986.3341307999799,986.334138199978,986.832958999963,986.832958999963,988.8327290000161,988.8327290000161,988.8199056999874,988.8199206999852,988.8327290000161,989.3328580000089,989.3161670999834,989.3161790999584,989.316200900008,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,22,4,136,1,989.3328580000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4048147230071807,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,989.3165149000124,989.3328580000089,989.3328580000089,989.5664040999836,None,989.5665441000019,989.5824464999605,989.5824464999605,991.5829696999863,991.5829696999863,991.5662917000009,None,2,991.5664592999965,991.5829696999863,991.5829696999863,991.8997653999832,right,1,0.3052384000038728,None,Correct,991.9005914999871,991.9008501999779,991.9008590999874,992.3996018999605,992.3996018999605,994.4018028000137,994.4018028000137,994.3829258999904,994.382935600006,994.4152157999924,994.9186905999668,994.8992319999961,994.8992434999673,994.8992662999663,None,,,989.5824464999605,989.5824464999605,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,22,5,137,0,994.9186905999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38481472300718067,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,994.8995511999819,994.9186905999668,994.9186905999668,995.1654677999904,None,995.165610099968,995.1818829000113,995.1818829000113,996.9318500999943,996.9318500999943,996.9157174999709,None,1.75,996.9158748000045,996.9318500999943,996.9318500999943,997.2327154999948,left,1,0.29152119997888803,None,Correct,997.2334876999957,997.2337557999999,997.2337680999772,997.7318298000027,997.7318298000027,999.7332779999706,999.7332779999706,999.715071899991,999.7150813000044,999.7479702999699,1000.2480089999735,1000.2317112999735,1000.2317237000098,1000.2317451999988,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.231904699991,1000.2480089999735,1003.2322212000145,,,,,,,,
